source_name,query,category,title,title_key,price,old_price,discount_pct,currency_id,sold_quantity,demand_signal_type,demand_signal_value,rating,reviews_count,seller_text,shipping_text,item_url,image_url,is_sponsored,is_full,is_catalog,fetched_date,fetched_at,source_file,source_record_id
kabum,webcam,webcam,"Webcam Rapoo C200 HD 720P, com Autofoco, Microfone com Cancelamento de Ruído, Preto - C200",webcam rapoo c200 hd 720p autofoco microfone cancelamento ruido preto c200,81.99,,,BRL,,retailer_offer,,,,,,https://www.kabum.com.br/produto/900236/webcam-rapoo-c200-hd-720p-com-autofoco-microfone-com-cancelamento-de-ruido-preto-c200,https://images.kabum.com.br/produtos/fotos/900236/webcam-rapoo-c200-hd-720p-com-autofoco-microfone-com-cancelamento-de-ruido-preto-c200_1754915381_m.jpg,False,False,False,2026-05-02,2026-05-02 04:23:44.631 -0300,market_web_listings_raw_202605041156.csv,2cf5571a-fd6f-461e-aca5-dde0955d703d
amazon,hub usb,hub_adaptador,"Hub USB 3.0 de 4 Portas Anker, Transferência de Dados 5 Gbps, Design Ultrafino, Compatível com MacBook, iMac, Surface, HDD, e Mais (USB-A, 60 cm)",hub usb 3 0 4 portas anker transferencia dados 5 gbps design ultrafino compativel macbook imac surface hdd,84.55,,,BRL,100,bsr_or_reviews_proxy,100.00,3.0,105600,,"Hub USB 3.0 de 4 Portas Anker, Transferência de Dados 5 Gbps, Design Ultrafino, Compatível com MacBook, iMac, Surface, HDD, e Mais (USB-A, 60 cm) 4,7 4,7 de 5 estrelas (105,6 mil) Mais de 100 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 84,55 R$84 , 55 De: R$ 94,00 De: R$ 94,00 R$94,00 em até 2x de R$ 42,27 R$42,27 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B07L32B9C2,https://m.media-amazon.com/images/I/51+CmNbF0rL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,eeafd7c4-0f3c-47c8-bf08-56f1bfd77611
amazon,hub usb,hub_adaptador,"Hub USB C 3.2 ativo com fonte de alimentação, hub USB 3.2 9 em 1 com dados de 3 * 10 Gbps, 4 * USB A 3.1 e 2 * carregamento PD de 45 W (não suporta vídeo e dados) Adaptador de 72 W",hub usb c 3 2 ativo fonte alimentacao hub usb 3 2 9 1 dados 3 10 gbps,413.89,,,BRL,,bsr_or_reviews_proxy,88.00,3.2,88,,"Hub USB C 3.2 ativo com fonte de alimentação, hub USB 3.2 9 em 1 com dados de 3 * 10 Gbps, 4 * USB A 3.1 e 2 * carregamento PD de 45 W (não suporta vídeo e dados) Adaptador de 72 W 4,4 4,4 de 5 estrelas (88) R$ 413,89 R$413 , 89 R$ 459,89 R$459,89 à vista no Pix ou em até 9x de R$ 51,09 R$51,09 sem juros Economize R$ 100,00 com o cupom Entrega GRÁTIS: Hoje no seu primeiro pedido Somente 2 em estoque. Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CR2Y9MS5,https://m.media-amazon.com/images/I/61FZLhdOIPL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,354207a5-e567-4a09-affe-1fcc38695a59
amazon,hub usb,mouse,"UGREEN Hub USB 3.0, 4 em 1 Adaptador USB A 4 Portas 5Gbps Compatível com PC, Laptop, PS4, PS5, Xbox, Disco U, Impressora, Memória USB, Mouse, Teclado e Mais, 15CM",ugreen hub usb 3 0 4 1 adaptador usb 4 portas 5gbps compativel pc laptop ps4 ps5 xbox,75.00,,,BRL,,bsr_or_reviews_proxy,16900.00,3.0,16900,,"UGREEN Hub USB 3.0, 4 em 1 Adaptador USB A 4 Portas 5Gbps Compatível com PC, Laptop, PS4, PS5, Xbox, Disco U, Impressora, Memória USB, Mouse, Teclado e Mais, 15CM 4,7 4,7 de 5 estrelas (16,9 mil) Preço, página do produto R$ 75,00 R$75 , 00 em até 2x de R$ 37,50 R$37,50 sem juros Entrega GRÁTIS no seu primeiro pedido Somente 1 em estoque. Pegada de carbono Adicionar ao carrinho",https://www.amazon.com.br/dp/B0CD1BHXPZ,https://m.media-amazon.com/images/I/61DwZBMpKuL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,f11eff63-aabb-4fe9-834a-982526cb1933
amazon,hub usb,hub_adaptador,Hub USB 3.0 com 7 Portas Alta Velocidade Botões Liga Desliga LED Extensão USB Régua Hub Rápida Multiportas USB,hub usb 3 0 7 portas alta velocidade botoes liga desliga led extensao usb regua hub rapida multiportas,32.90,,,BRL,,bsr_or_reviews_proxy,14.00,3.0,14,,"Hub USB 3.0 com 7 Portas Alta Velocidade Botões Liga Desliga LED Extensão USB Régua Hub Rápida Multiportas USB 4,7 4,7 de 5 estrelas (14) Preço, página do produto R$ 32,90 R$32 , 90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0F4LPK1KB,https://m.media-amazon.com/images/I/61IHjUCMY5L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,a9d9dfe8-3553-4a4a-8915-d5302955335b
kabum,webcam,webcam,"Webcam Ultra HD 4K Logitech MX Brio Com Microfones com Redução de Ruído, Protetor de Privacidade e Conexão USB-C, Grafite - 960-001548",webcam ultra hd 4k logitech mx brio microfones reducao ruido protetor privacidade conexao usb c grafite 960 001548,148.84,,,BRL,,retailer_offer,4.00,,4,,,https://www.kabum.com.br/produto/551597/webcam-ultra-hd-4k-logitech-mx-brio-com-microfones-com-reducao-de-ruido-protetor-de-privacidade-e-conexao-usb-c-grafite-960-001548,https://images.kabum.com.br/produtos/fotos/551597/webcam-ultra-hd-4k-logitech-mx-brio-com-microfones-com-reducao-de-ruido-protetor-de-privacidade-e-conexao-usb-c-grafite-960-001548_1771255776_m.jpg,False,False,False,2026-05-02,2026-05-02 04:23:44.631 -0300,market_web_listings_raw_202605041156.csv,b8a78b4a-12c0-48b7-9a01-784628f2ba9e
amazon,hub usb,hub_adaptador,"Adaptador Hub 8 em 1 USB-C com HDMI 4K + VGA + RJ45 + PD 100W + 2 USB 3.0 + SD/TF - Para MacBook, Windows, Chromebook, Notebook, Tablet e Celular Conversor Multiportas USB-C para HDMI/VGA/Ethernet",adaptador hub 8 1 usb c hdmi 4k vga rj45 pd 100w 2 usb 3 0 sd tf,35.91,,,BRL,500,bsr_or_reviews_proxy,500.00,1.0,506,,"Adaptador Hub 8 em 1 USB-C com HDMI 4K + VGA + RJ45 + PD 100W + 2 USB 3.0 + SD/TF - Para MacBook, Windows, Chromebook, Notebook, Tablet e Celular Conversor Multiportas USB-C para HDMI/VGA/Ethernet 4,3 4,3 de 5 estrelas (506) Mais de 500 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 35,91 R$35 , 91 De: R$ 39,90 De: R$ 39,90 R$39,90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0F48MZ942,https://m.media-amazon.com/images/I/61MZEe1wlTL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,773b6456-8b94-423b-a6d7-662b76e9de39
amazon,hub usb,hub_adaptador,"USB C Hub 5 em 1 adaptador multiporta 4K HDMI, fornecimento de energia de 100 W, 3 portas de dados USB-A, dongle USB C para MacBook Pro/Air, iPad Pro, iMac, iPhone 15 Pro/P",usb c hub 5 1 adaptador multiporta 4k hdmi fornecimento energia 100 w 3 portas dados usb dongle,116.00,,,BRL,300,bsr_or_reviews_proxy,300.00,5.0,27900,,,https://www.amazon.com.br/dp/B0BR3M8XHK,https://m.media-amazon.com/images/I/61ZrDcJ4nYL._AC_UL320_.jpg,False,False,False,2026-05-02,2026-05-02 16:05:55.737 -0300,market_web_listings_raw_202605041156.csv,c884562f-637b-4958-bfe3-1a4a9bde4fe5
amazon,hub usb,hub_adaptador,Hub Usb C 8 Em 1 Com 4 Usb 3.0 Leitor Sd Tf P2 Áudio Adaptador Tipo C Para Notebook Pc Macbook Compatível Windows Laptop Extensor Portas Alta Velocidade,hub usb c 8 1 4 usb 3 0 leitor sd tf p2 audio adaptador tipo c notebook,32.90,,,BRL,200,bsr_or_reviews_proxy,200.00,1.0,13,,"Hub Usb C 8 Em 1 Com 4 Usb 3.0 Leitor Sd Tf P2 Áudio Adaptador Tipo C Para Notebook Pc Macbook Compatível Windows Laptop Extensor Portas Alta Velocidade 3,4 3,4 de 5 estrelas (13) Mais de 200 compras no mês passado Preço, página do produto R$ 32,90 R$32 , 90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GS6JKKZN,https://m.media-amazon.com/images/I/41puAmOfs6L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,cd7bc0ae-dd20-4e74-88d3-79ce55f7d84d
amazon,hub usb,hub_adaptador,"UGREEN Hub USB, hub USB 3.0 de 4 portas com cabo de extensão de 3 pés, divisor USB portátil de alta velocidade para MacBook Air, Mac Mini, iMac Pro, Surface Pro, XPS, PC, Flash Drive, HDD móv",ugreen hub usb hub usb 3 0 4 portas cabo extensao 3 pes divisor usb portatil alta velocidade,76.92,,,BRL,50,bsr_or_reviews_proxy,50.00,3.0,17800,,,https://www.amazon.com.br/dp/B00OQ0CYFE,https://m.media-amazon.com/images/I/51QnHQnz3OL._AC_UL320_.jpg,False,False,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,51461fae-d3d7-4fb3-8206-cb4415a014c2
amazon,hub usb,hub_adaptador,"Hub USB-C e USB-A 3.0, Adaptador 7 em 2, Portátil, Veloz e Multifuncional Para Computadores, Smartphones, Notebooks, Tablets e PC",hub usb c usb 3 0 adaptador 7 2 portatil veloz multifuncional computadores smartphones notebooks tablets pc,71.99,,,BRL,,bsr_or_reviews_proxy,61.00,3.0,61,,"Hub USB-C e USB-A 3.0, Adaptador 7 em 2, Portátil, Veloz e Multifuncional Para Computadores, Smartphones, Notebooks, Tablets e PC 4,8 4,8 de 5 estrelas (61) Preço, página do produto R$ 71,99 R$71 , 99 em até 2x de R$ 35,99 R$35,99 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0DHYSNSQZ,https://m.media-amazon.com/images/I/61zRrc2PM3L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,ac00b943-feed-4b34-a2ec-ca68c7c1a661
amazon,hub usb,hub_adaptador,"UGREEN Revodok Hub USB C 5 em 1 adaptador multiportas 4K HDMI, entrega de energia de 100 W, 3 dongle USB A 3.0 5Gbps USB C para MacBook Pro/Air, iPad Pro, iMac, iPhone 15 Pro/Pro Max, XPS, Thinkpad,",ugreen revodok hub usb c 5 1 adaptador multiportas 4k hdmi entrega energia 100 w 3 dongle usb,104.90,,,BRL,200,bsr_or_reviews_proxy,200.00,5.0,436,,"UGREEN Revodok Hub USB C 5 em 1 adaptador multiportas 4K HDMI, entrega de energia de 100 W, 3 dongle USB A 3.0 5Gbps USB C para MacBook Pro/Air, iPad Pro, iMac, iPhone 15 Pro/Pro Max, XPS, Thinkpad, 4,5 4,5 de 5 estrelas (436) Mais de 200 compras no mês passado Preço, página do produto R$ 104,90 R$104 , 90 De: R$ 119,53 De: R$ 119,53 R$119,53 em até 3x de R$ 34,96 R$34,96 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho Mais opções de compra R$ 103,00(11 ofertas de novos)",https://www.amazon.com.br/dp/B0BW3VHCD5,https://m.media-amazon.com/images/I/61ZqgC0Dt2L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,694b9e03-5cbf-4cea-9e84-86ad8b2b5cb5
amazon,hub usb,hub_adaptador,HUB USB 3.0 com 4 Portas e Led Indicador Exbom UH-30,hub usb 3 0 4 portas led indicador exbom uh 30,15.90,,,BRL,100,bsr_or_reviews_proxy,100.00,3.0,2700,,"HUB USB 3.0 com 4 Portas e Led Indicador Exbom UH-30 4,4 4,4 de 5 estrelas (2,7 mil) Mais de 100 compras no mês passado Preço, página do produto R$ 15,90 R$15 , 90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho Mais opções de compra R$ 13,98(19 ofertas de novos)",https://www.amazon.com.br/dp/B078MLGG6L,https://m.media-amazon.com/images/I/51kNf8b57RL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:22.978 -0300,market_web_listings_raw_202605041156.csv,8fc40794-2c7c-4702-900e-c1207eeb8499
kabum,webcam,webcam,"Webcam Full HD Logitech C922 Pro Stream com Microfone Embutido, 1080p e Tripé Incluso, Compatível Logitech Capture - 960-001087",webcam full hd logitech c922 pro stream microfone embutido 1080p tripe incluso compativel logitech capture 960 001087,61.04,,,BRL,,retailer_offer,5.00,,5,," Avaliação 5.0 de 5.0  Webcam Full HD Logitech C922 Pro Stream com Microfone Embutido, 1080p e Tripé Incluso, Compatível Logitech Capture - 960-001087 R$ 579,90 No PIX ou 10x de R$ 61,04",https://www.kabum.com.br/produto/93393/webcam-full-hd-logitech-c922-pro-stream-com-microfone-embutido-1080p-e-tripe-incluso-compativel-logitech-capture-960-001087,https://images.kabum.com.br/produtos/fotos/93393/webcam-full-hd-logitech-c922-pro-stream-com-microfone-embutido-1080p-e-tripe-incluso-compativel-logitech-capture-960-001087_1771252327_m.jpg,False,True,False,2026-05-02,2026-05-02 04:23:44.631 -0300,market_web_listings_raw_202605041156.csv,e55fd317-eb1b-4ed9-8243-3316480d53cd
amazon,adaptador wifi usb,hub_adaptador,"Adaptador USB WiFi Archer T2U Nano AC600 Dual Band para Macbook, Notebook, Laptop e Desktop Windows e Mac OS X",adaptador usb wifi archer t2u nano ac600 dual band macbook notebook laptop desktop windows mac os x,89.90,,,BRL,300,bsr_or_reviews_proxy,300.00,2.0,19000,,"Escolha da Amazon Adaptador USB WiFi Archer T2U Nano AC600 Dual Band para Macbook, Notebook, Laptop e Desktop Windows e Mac OS X 4,7 4,7 de 5 estrelas (19 mil) Mais de 300 compras no mês passado Preço, página do produto R$ 89,90 R$89 , 90 De: R$ 109,90 De: R$ 109,90 R$109,90 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Adicionar ao carrinho",https://www.amazon.com.br/dp/B07KRCW6LZ,https://m.media-amazon.com/images/I/51HxIifZUML._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,cd4f9fb6-d4b7-4cbb-9b5e-bac75433810e
amazon,adaptador wifi usb,hub_adaptador,"Adaptador USB 3.0 WiFi Archer T3U AC1300 Dual Band para Macbook, Notebook, Laptop e Desktop Windows e Mac OS X",adaptador usb 3 0 wifi archer t3u ac1300 dual band macbook notebook laptop desktop windows mac os x,147.25,,,BRL,300,bsr_or_reviews_proxy,300.00,3.0,34200,,"Adaptador USB 3.0 WiFi Archer T3U AC1300 Dual Band para Macbook, Notebook, Laptop e Desktop Windows e Mac OS X 4,7 4,7 de 5 estrelas (34,2 mil) Mais de 300 compras no mês passado Preço, página do produto R$ 147,25 R$147 , 25 De: R$ 161,25 De: R$ 161,25 R$161,25 em até 4x de R$ 36,81 R$36,81 sem juros 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Ou entrega mais rápida: Hoje 07:00 - 10:59 Adicionar ao carrinho Mais opções de compra R$ 139,99(29 ofertas de novos)",https://www.amazon.com.br/dp/B07M69276N,https://m.media-amazon.com/images/I/41EJd1vOfiL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,da8c6e4c-0ce9-4d2a-9df0-21eab170548d
amazon,adaptador wifi usb,hub_adaptador,"TP-Link ADAPTADOR WIRELESS USB 300 MBPS (2 4 GHZ), TL-WN823N",tp link adaptador wireless usb 300 mbps 2 4 ghz tl wn823n,75.50,,,BRL,100,bsr_or_reviews_proxy,100.00,3.0,67800,,"TP-Link ADAPTADOR WIRELESS USB 300 MBPS (2 4 GHZ), TL-WN823N N.º 1 entre os melhores avaliados 4,6 4,6 de 5 estrelas (67,8 mil) Mais de 100 compras no mês passado Preço, página do produto R$ 75,50 R$75 , 50 em até 2x de R$ 37,75 R$37,75 sem juros Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0088TKTY2,https://m.media-amazon.com/images/I/71KCj-XLgJL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,88a97179-7213-4ccf-abe9-aa15e7404a15
amazon,adaptador wifi usb,hub_adaptador,Adaptador Wifi Dual Band Ac1300 5ghz 1300mbps Antena Wireles Placa de Rede Notebook Compatível Positivo Mac Windows Linux bluetooth pc Adaptador Wifi 5g USB ethernet Receptor Premium,adaptador wifi dual band ac1300 5ghz 1300mbps antena wireles placa rede notebook compativel positivo mac windows linux bluetooth,35.90,,,BRL,200,bsr_or_reviews_proxy,200.00,1.0,149,,"Adaptador Wifi Dual Band Ac1300 5ghz 1300mbps Antena Wireles Placa de Rede Notebook Compatível Positivo Mac Windows Linux bluetooth pc Adaptador Wifi 5g USB ethernet Receptor Premium 4,0 4,0 de 5 estrelas (149) Mais de 200 compras no mês passado Preço, página do produto R$ 35,90 R$35 , 90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0FR2SWFVN,https://m.media-amazon.com/images/I/71hlKxI2MaL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,dfde0054-9cf8-4358-a13e-e68015e6684a
amazon,adaptador wifi usb,hub_adaptador,"Adaptador USB Wi-Fi 6 + Bluetooth 1300Mbps | Internet Ultra Rápida 2.4/5GHz, 2 Antenas.",adaptador usb wi fi 6 bluetooth 1300mbps internet ultra rapida 2 4 5ghz 2 antenas,49.99,,,BRL,300,bsr_or_reviews_proxy,300.00,1.0,48,,"Adaptador USB Wi-Fi 6 + Bluetooth 1300Mbps | Internet Ultra Rápida 2.4/5GHz, 2 Antenas. 4,2 4,2 de 5 estrelas (48) Mais de 300 compras no mês passado Preço, página do produto R$ 49,99 R$49 , 99 em até 2x de R$ 24,99 R$24,99 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GN39HT33,https://m.media-amazon.com/images/I/41is4uLzg4L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,b716384f-801f-4e28-8f6d-f7e3a4c7e26a
amazon,adaptador wifi usb,hub_adaptador,"Adaptador WiFi USB Dual Band AC1300, 2.4GHz e 5GHz, 1300Mbps, Antena Dupla, Preto",adaptador wifi usb dual band ac1300 2 4ghz 5ghz 1300mbps antena dupla preto,42.99,,,BRL,100,bsr_or_reviews_proxy,100.00,1.0,87,,"Adaptador WiFi USB Dual Band AC1300, 2.4GHz e 5GHz, 1300Mbps, Antena Dupla, Preto 4,4 4,4 de 5 estrelas (87) Mais de 100 compras no mês passado Preço, página do produto R$ 42,99 R$42 , 99 em até 2x de R$ 21,49 R$21,49 sem juros Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0FH9149QP,https://m.media-amazon.com/images/I/51nMyuRbmHL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,a8a92e5b-fec0-4220-a68b-fcdeb777f179
amazon,adaptador wifi usb,hub_adaptador,Adaptador WiFi USB com Antena 1200Mbps para PC e Notebook | Receptor Wireless 802.11n USB 2.0 | Sinal Forte e Estável,adaptador wifi usb antena 1200mbps pc notebook receptor wireless 802 11n usb 2 0 sinal forte estavel,22.49,,,BRL,,bsr_or_reviews_proxy,2.00,1.0,2,,"Adaptador WiFi USB com Antena 1200Mbps para PC e Notebook | Receptor Wireless 802.11n USB 2.0 | Sinal Forte e Estável 5,0 5,0 de 5 estrelas (2) Economize 10% Preço, página do produto R$ 22,49 R$22 , 49 De: R$ 24,99 De: R$ 24,99 R$24,99 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GXR339W5,https://m.media-amazon.com/images/I/41vb+ParW8L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,8373edfa-911d-4e9f-a74a-65dcd8c924a5
amazon,adaptador wifi usb,hub_adaptador,"Adaptador WiFi USB Dual Band AC1300, 2.4GHz e 5GHz, 1300Mbps, Antena Dupla, Preto Premium",adaptador wifi usb dual band ac1300 2 4ghz 5ghz 1300mbps antena dupla preto premium,33.90,,,BRL,50,bsr_or_reviews_proxy,50.00,1.0,2,,"Adaptador WiFi USB Dual Band AC1300, 2.4GHz e 5GHz, 1300Mbps, Antena Dupla, Preto Premium 5,0 5,0 de 5 estrelas (2) Mais de 50 compras no mês passado Preço, página do produto R$ 33,90 R$33 , 90 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0GS2RCS77,https://m.media-amazon.com/images/I/41QHaZFjz+L._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,564dfe09-f46d-4131-a654-e5caf5a5c89c
amazon,adaptador wifi usb,hub_adaptador,Adaptador Usb Wifi Wireless Dual Band Ac1200 5ghz e 2.4ghz 1200mbps Duas Antena,adaptador usb wifi wireless dual band ac1200 5ghz 2 4ghz 1200mbps duas antena,39.90,,,BRL,100,bsr_or_reviews_proxy,100.00,1.0,279,,"Adaptador Usb Wifi Wireless Dual Band Ac1200 5ghz e 2.4ghz 1200mbps Duas Antena 4,3 4,3 de 5 estrelas (279) Mais de 100 compras no mês passado Ofertas 5.5 Preço, página do produto R$ 39,90 R$39 , 90 De: R$ 46,99 De: R$ 46,99 R$46,99 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0F2QCTS2M,https://m.media-amazon.com/images/I/41BYSDGh0cL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,8a81c086-b9f8-4733-977b-be4567dea651
amazon,adaptador wifi usb,hub_adaptador,Adaptador USB Wireless 150MBPS wifi KP-AW153,adaptador usb wireless 150mbps wifi kp aw153,27.12,,,BRL,,bsr_or_reviews_proxy,125.00,1.0,125,,"Adaptador USB Wireless 150MBPS wifi KP-AW153 4,2 4,2 de 5 estrelas (125) Preço, página do produto R$ 27,12 R$27 , 12 Mais por Menos: 5% off em 5+ itens Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho Mais opções de compra R$ 20,60(2 ofertas de novos)",https://www.amazon.com.br/dp/B077N15HLN,https://m.media-amazon.com/images/I/51Bt2YKmQKL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,12a055e9-52d6-4c39-9e91-cd09df89edea
amazon,adaptador wifi usb,hub_adaptador,"Mini Adaptador USB Wireless TP-Link TL-WN823N, 300Mbps",mini adaptador usb wireless tp link tl wn823n 300mbps,64.66,,,BRL,,bsr_or_reviews_proxy,622.00,2.0,622,,"Mini Adaptador USB Wireless TP-Link TL-WN823N, 300Mbps 4,4 4,4 de 5 estrelas (622) Preço, página do produto R$ 64,66 R$64 , 66 De: R$ 99,00 De: R$ 99,00 R$99,00 90 dias de Amazon Music grátis incluso Entrega GRÁTIS: Hoje no seu primeiro pedido Adicionar ao carrinho",https://www.amazon.com.br/dp/B0799C35LV,https://m.media-amazon.com/images/I/6111LdLsQaL._AC_UL320_.jpg,False,True,False,2026-05-02,2026-05-02 04:14:37.148 -0300,market_web_listings_raw_202605041156.csv,37a3c171-fd75-48c6-9519-d2b29671f20b
